"Data Source","World Development Indicators",

"Last Updated Date","2023-10-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Korea, Dem. People's Rep.","PRK","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","772.143610293021","877.460294415079","1072.62856230799","1471.45120841401","1708.25965364188","1780.00747238962","1837.29536122913","1911.44705122887","2018.20607308325","2272.58349164477","2775.59367087694","2647.39864902297","2443.93445922164","2181.52175461222","1986.54404271564","2149.06924223182","3148.04167468366","3969.64771222651","4691.17791380467","5100.4479003599","6718.21475603292","7693.7105510733","9362.11459177705","8262.71465698305","8591.61386578498","10038.8246966757","10339.3630639703","9824.73232073578","10399.1330478085","10589.296761038","9523.69848300196","9677.99889589077","10650.0852416282","13067.9936672667","14943.3990911688","15530.379450978","16071.8211711097","18449.601349129","19925.1742180936","18394.9404678342","17898.9500498728","18737.2441116389","16377.2440526539","17566.8166624702","17770.5858405156","15416.7819130546","16028.4476074226","17258.5116986798","18806.1677007804","18618.3918377792","17468.2513613822","","",
"Paraguay","PRY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1569.87420105657","1756.00668760043","1668.03290268207","1515.24096550183","1395.96840538002","1288.73960680689","1248.101808057","1113.27921814711","1080.82944157519","1372.10850058688","1513.90911953493","1937.59425835705","2687.6427849291","3706.29393898137","3298.4068753479","3974.17411067543","4958.20216564018","4738.54404349444","5548.2462826826","5806.0244629874","5152.08846474562","5070.50963448951","5485.98697212951","5579.07132757223","5185.68461894602","4791.66658994985","","",
"West Bank and Gaza","PSE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1275.01477086259","1290.06863911508","1194.80944107196","1125.73755797388","1151.17825259826","1080.08882435439","1155.02295262749","1070.39909884571","1065.38058960421","1089.76244993473","1198.6701171772","1254.76138854836","1361.18302040262","1425.48690132061","1613.93513030417","1750.82617402017","1867.65351112522","1811.94867093552","1508.88764176976","1646.56495910497","1520.72646607068","1455.07732549687","1530.13676623253","1776.10025330203","2053.06168303759","2244.61376882161","2260.33917934447","2507.94383971312","2667.61212520493","2369.02650546091","2577.18586015482","2913.47234684188","3055.38435039339","3259.19698648224","3422.10144700822","3296.0730164094","3401.28953212106","3591.40193241773","3745.74513566748","3705.54378889996","3331.47016747148","","",
"Post-demographic dividend","PST","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2427.57114305474","2656.87026549036","3058.5594239226","3658.11736830208","3979.85053644413","4407.65258374631","4753.77803067574","5323.058249811","6372.64889766374","7153.66735205574","7804.61905192844","7836.83022210138","7806.11974322489","8000.61406075334","8377.01893424214","8775.27055605714","10671.4988075921","12309.5567549482","13881.6701914074","14302.3811991275","15878.399976639","16616.3062396229","17692.0982747861","17585.3537661806","18746.9595127662","20705.2818525591","20769.543781775","20362.8342591797","20470.8392724666","21324.811828671","21576.5827897471","21239.5021192539","22105.0416162803","24556.6546964879","27263.1512657211","28593.3555577197","30041.8091352505","32336.999877353","33373.2172376619","31193.7099412331","32809.8544469326","35218.0024804621","35182.6192016027","35375.0521486262","35975.9409005374","34015.0847063885","34428.6347246973","35880.152160576","37726.6829801866","37985.0477884402","36529.3506693746","","",
"French Polynesia","PYF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1294.89312232486","1108.54338091423","1060.19731280649","1156.43451094495","3409.52309198621","4916.25842416604","5511.8789228454","6196.63274113946","6888.0731556267","","13346.7396810395","18577.4387200062","18042.1420445586","14412.6487848822","11852.1609769343","12427.9982435165","11302.2445413221","10767.7013365981","10983.053195073","9846.26410557791","10360.7941377893","10964.0063534724","11739.6077326805","10453.7427494994","10743.26786284","11238.7481287127","11001.8683575651","13774.9945211358","10894.5019938875","12123.8889160284","13745.2747360649","18073.9233013121","20039.4111152339","23753.5987376499","27520.3650915221","30977.6088176621","38031.6640065523","41721.3922533551","50203.3632515472","37751.0698702628","46462.4239148762","59190.2099491207","63511.0812062178","65701.660701332","65277.9370167892","50770.7780825218","45791.2822825704","46510.7611117343","49936.0551707289","47682.1485921823","39482.8935919533","","",
"Romania","ROU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1294.89642059861","1195.92555630781","922.257822408879","809.289180601321","847.00689191349","970.804449847778","1207.19597891408","1171.35756623967","1167.56784297196","1422.12129083865","1227.27201030887","1284.68305745449","1410.34824723779","1588.10990695827","2012.52196645082","2632.28317748762","3591.82620528997","4522.53581788845","6581.67263585071","8551.90027852141","6959.38574466747","6572.87096244975","7149.90102373264","6674.45752410393","7530.70198923237","8039.92064657987","7208.61607439087","7675.41434275299","8733.0704462913","9947.38229854601","10846.774865878","10730.2096001358","","",
"Russian Federation","RUS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1778.74365234375","1566.94567871094","1335.29650878906","1296.228515625","1570.50805664063","1723.55261230469","1173.25549316406","954.139770507813","1277.56115722656","1560.62524414063","1782.03063964844","2211.23901367188","3141.517578125","4066.8193359375","5338.27197265625","7240.73388671875","9092.2705078125","6672.623046875","8448.5009765625","11289.2841796875","12127.9501953125","12500.1083984375","10995.6728515625","7423.22216796875","6891.3251953125","8397.439453125","8698.0576171875","8726.6552734375","8118.7255859375","","",
"Rwanda","RWA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","207.88730307309","236.955454562996","220.982054014863","230.466369259734","238.398722531213","248.336594042737","265.066297732671","284.551662729771","304.828044377272","294.55774247567","303.865667128596","217.359265176671","226.449445066387","213.764953937672","79.0871088725625","175.411447082868","157.999475287591","189.839346423395","198.24216767516","224.592820263568","216.059279715426","200.913917302589","196.142952262311","200.402831951377","222.362127805335","272.505977438108","302.527808722439","357.916980169466","427.703312976747","459.333414125761","484.3991685768","529.288952606124","570.400719105615","566.103396522005","579.061614143513","594.24634773255","584.686753342898","597.454065267306","616.327504792171","649.928147119731","637.853548737843","","",
"South Asia","SAS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","105.82264267341","112.017781534784","113.428402276673","125.614268803228","147.971477723043","152.758012310087","145.168395357918","163.253053811646","182.585916478947","200.048102373765","237.614335992694","244.545362231779","244.54741429907","253.571887338704","245.816532965355","258.91526960386","269.802171277487","291.316670171381","305.638636635619","300.737242633428","315.098172434759","273.260635207297","283.926254818598","276.161723450185","307.809158547805","334.323255754671","359.065375044908","368.585095148432","368.277500889782","386.099811469635","395.729906437674","398.402676839881","410.518410620806","471.690967865652","535.740362392359","600.59377735185","671.299196760256","829.178813468395","821.079549557664","904.910203721266","1088.43415574305","1184.6841262755","1183.79831265783","1196.13864966202","1300.86667658782","1352.06546164822","1439.13333485149","1633.95338819094","1653.55080411083","1723.6182259361","1608.28597241419","","",
"Saudi Arabia","SAU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","610.213931766981","728.599237906038","849.686775707581","1101.57785370749","3471.55539635333","4256.16937077356","5756.23002877768","6081.00610392002","6452.27232833742","5897.0860377663","9365.57802096627","11387.7843692624","10979.72565763","9241.14177509454","8000.7637933923","7072.72136768338","5742.82482279621","5308.57921607234","5267.44208709258","5282.2541677104","5785.35790907845","6274.3682041301","6441.31072038267","6065.16636973952","5871.69378548632","6118.90382515152","6387.5823116752","6629.23938979291","5849.34027606188","6368.89238735839","6924.82656116156","6755.55407865433","6948.39693762984","7433.51356224807","8479.75113590669","10160.1771253615","11372.3196599715","12365.6409238703","14433.6514744133","12508.3797018466","14613.9460075766","17225.247439006","18488.0315205088","18465.4072954718","18706.8792322012","16363.7944363249","16237.3152274119","16602.2744780955","18182.7322334779","18283.0500776199","16855.2038217202","","",
"Sudan","SDN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","999.496765136719","906.634033203125","990.306274414063","1192.80847167969","1206.05249023438","961.689819335938","881.918273925781","613.498352050781","499.203155517578","386.940734863281","","",
"Senegal","SEN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","276.379652926162","324.938505737049","357.053959535406","386.614831498232","506.026733879119","509.975761623739","507.27258952357","554.601175582027","681.141741590184","727.979186460459","641.978839664486","623.038740251295","544.268464334709","517.265145999192","556.568178397442","768.458214514031","897.555563573416","858.193270408583","825.522501509822","930.936662182755","879.527387642141","914.911608909481","821.478429609923","536.919301928164","645.896230342743","661.012087972151","585.941109757786","617.114043449611","608.368407225278","541.874447320687","579.167600252586","605.84936846027","743.98987210092","836.153106241149","890.703862544743","921.625495651379","1077.43392204817","1271.42918425053","1172.67884491719","1144.35788481802","1210.46432244291","1157.89516927213","1209.79657969076","1235.10707912803","1084.72308876815","1123.89802416333","1213.95660815139","1296.90629769557","1260.94543054072","1298.93953649916","","",
"Singapore","SGP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","996.43402579291","1167.42712493109","1515.64272078828","2062.873085936","2262.30843839783","2431.28968851344","2470.44491332536","2790.13541249658","3404.10454141312","4018.16539966281","4495.91845981396","4891.58175481004","5500.81883004199","6169.80294196315","5985.98666111244","5669.44621369103","6076.71691056862","7407.57706290566","8792.58401105865","10055.5209053249","12223.0316234904","13817.8249136297","15268.869175314","18713.0078119015","21949.7975509606","22746.784591913","23625.4803695089","19008.7951243898","18750.1252593738","20303.507629349","18130.2437548874","18098.665380726","19095.3529602763","21430.2520503937","23680.8306024178","28067.6666111845","33003.6511796132","32464.5807275511","30786.675196359","40395.4207088464","44948.475883672","45558.1253230598","45930.9558859569","47493.6171944319","43439.6022354545","44668.4223182185","47269.5603531612","48351.5771302331","46731.9460242261","42048.8213641677","","",
"Solomon Islands","SLB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","673.190176746016","739.566562209919","689.141405511369","625.318648071517","601.32787706676","534.632330112827","451.893649198083","457.570593642883","505.17009717851","480.148995987764","596.600421571994","601.18705912668","691.215592539489","770.532749431271","1002.43074953109","1113.72715006061","1175.7986313691","1176.74351043919","985.580116961994","997.432467608429","872.273326287003","836.168791621674","678.604999791077","686.44237125284","767.105845326174","882.306082409073","961.710208775358","1045.54792673837","1116.13953330876","1147.98088551849","1323.99108099653","1520.3894627258","1729.52545501198","1972.81157234375","1980.90116222617","1893.29111178352","1921.98446258523","2029.87132990936","2124.76345030838","2078.69220162591","2054.70279036136","","",
"Sierra Leone","SLE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","260.883829514025","261.789496499685","295.30075324167","222.41536956931","246.749685296857","191.503624722102","87.5304404875762","138.350605456835","207.38033646948","176.051830067373","102.309308962449","132.20614524449","109.397306584916","141.082243875172","152.698778221065","146.059570170686","165.393450551849","147.26333228362","102.240067837214","115.730256963371","107.045292875271","187.935837860444","204.049090027943","206.295285991698","212.202427644812","239.637248926366","273.144759963314","322.507894189424","378.125257271742","362.444069734236","348.064705511789","375.620572631767","504.894829494497","623.22661095639","602.064900027807","489.460786929121","358.898845405966","397.473599758684","423.684222992269","441.766469066191","421.26723864825","","",
"El Salvador","SLV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","299.218966258659","311.430929966828","346.567824605246","386.915841756231","426.596248381221","528.492963146831","651.586813048355","670.547820566062","731.835645050723","731.366647393486","693.100537338041","663.878918860548","681.480662346638","701.441889522437","720.068026677171","700.890159044755","721.517962509029","750.410384187742","768.960422207298","820.733111258324","878.76196505068","968.166865661977","1106.31702891834","1262.96360403197","1455.0099604015","1546.78962477379","1626.83699326434","1728.07838642631","1744.89093750274","1813.96239923368","1868.51499631943","1907.90702665047","1970.12760354115","2022.54624467835","2168.7574245969","2365.35451315483","2494.56352226007","2615.42456133344","2499.1218392496","2615.37600156347","2894.83134288097","2963.22009833939","2979.06331488447","3036.50588570023","3125.43443357589","3181.22814365762","3236.77026101175","3325.37825572738","3471.06538620116","3128.23044783046","","",
"San Marino","SMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","82.0918254077567","97.6497543568128","101.387860172618","99.4181306941451","98.9499731272521","109.105549461144","105.336237077785","113.498702993086","115.111794606604","121.82256054898","95.0683179983249","","","","","","","","","","","","","","","","","","","","","","","217.502808572821","206.99935495416","199.349018194573","196.362630011592","210.39717271451","242.575506346856","242.770528887786","232.507918255388","","",
"Serbia","SRB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3644.79263270537","4708.04397431494","5751.96363122255","5069.82037234081","4662.55075798841","5413.31838233105","4494.9864426996","4992.09529946471","4752.37904429011","4585.51384984365","4680.47510048827","5026.04951964824","5868.35272750802","5939.75529072905","6310.02023993928","","",
"Sub-Saharan Africa (excluding high income)","SSA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","157.163904731634","173.174294226076","215.826321669873","265.46563178653","285.206960905602","300.820274489329","310.156180630692","340.190934070781","374.35243190528","490.319444670816","761.122593913898","676.521701505324","564.161630372016","474.12548494453","422.508220089351","421.211459956248","455.896383122844","467.309615216317","439.946087095263","482.421132958438","491.970521487387","488.207133794092","462.585959664938","439.527411405274","500.300407962861","504.265432205573","515.95552870624","492.860460355852","488.263622452374","485.950119040239","456.505589724625","484.187535706294","594.68900197293","712.574141434528","809.235284787267","940.010798823302","1030.67254723192","1095.37467750204","1097.62809572353","1227.92515433298","1323.24164218953","1363.57409564936","1431.73776154904","1474.987831162","1363.51327705901","1247.61548711807","1275.42196229772","1296.44825591496","1307.45874189489","1213.24973769621","","",
"South Sudan","SSD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","969.897571373656","1331.53315570435","825.836773876219","788.839319552274","","","","","","","",
"Sub-Saharan Africa","SSF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","157.342462045805","173.371118547113","216.072080122424","265.768370982148","285.53246940155","301.164022329708","310.510968347185","340.581423160298","374.783466176792","490.885587450962","762.003496004204","677.307260634244","564.819305595943","474.67975038997","423.003393727334","421.706467609396","456.431260716585","467.859503063218","440.465110716506","482.99176458585","492.517270940258","488.869922462117","463.299554627743","440.256105416165","501.004944935098","504.941010840624","516.695381842381","493.630695400345","489.023271865474","486.669483634419","457.245001733383","484.922730280432","595.439475773281","713.527489952413","810.236048978524","941.077120222884","1031.61717742951","1096.20161207654","1098.33387693446","1228.72364558686","1324.01737216879","1364.38466549285","1432.75862538302","1475.96862025747","1364.49801954389","1248.60099383351","1276.45521958212","1297.53791572576","1308.52338330744","1213.87585383715","","",
"Small states","SST","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1495.40523247707","1749.10793921881","1933.65817176115","1835.88455257922","1672.22879885279","1582.65257669827","1570.57875434929","1636.66014883296","1829.70977759788","1799.48381794729","2000.97859404039","2125.53570214572","2226.68297201397","2212.05361267971","2282.46469895672","2576.96972087446","2662.62699340249","2817.56412697108","2806.47985195744","2854.48381517281","2980.51008084111","3143.17071721377","3304.19134610271","3862.76084050752","4445.35585921586","4949.51257437024","5792.8975960281","6808.76785156208","7995.40882663448","6856.9514231877","7621.01875806816","8829.89385560723","9275.99917421422","9758.4902522994","10168.0772342336","9076.9539987279","8862.36565088982","9341.14208375184","9854.657702693","9672.23509405866","8285.20583637286","","",
"Sao Tome and Principe","STP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","418.481491597718","457.242445219006","539.747708796218","600.301444788919","711.524825207904","764.706953269694","785.306455935577","956.078479166387","948.480334418233","984.515106300311","1160.52289259196","1197.40771666841","929.492633927708","1246.94378981286","867.580681836703","1075.5385437364","1247.89217238626","1396.60624092901","1449.77807091216","1633.95364235981","","",
"Suriname","SUR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1764.78189478548","2081.8406553086","2132.5320398982","1999.82673423699","1981.27839868965","1935.33020888378","1959.67434289902","2108.2302656662","2503.68092201798","1110.64586066854","756.805336963543","875.293551442109","764.957333749529","803.263661383548","1194.03904918154","1380.98653642892","1631.74755883144","1681.1324193339","2033.22811065182","1515.1487683697","1482.91344464469","1155.29123375444","1718.46820514193","2021.44274027337","2254.97346757934","2628.36375822237","3882.68170308076","4368.87450224491","5051.4821089236","5736.21833021997","5490.71071447709","4579.59615782878","5395.65102798941","6220.82107354154","6878.98515443805","7345.97398131521","4001.57223198014","3646.49323972701","4706.84007214744","4715.94097026753","3001.2577736845","","",
"Slovak Republic","SVK","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3154.94279861005","3556.40431394836","3588.83070015779","3939.99523770999","4007.5559361222","3825.15445008063","4165.37229500439","4818.80956307416","6130.6098354939","7835.93642095526","8917.02635327621","10203.2691065496","12699.3012500204","14967.2827303896","13229.6136572657","13397.9310306","14477.6037179313","14051.1896916033","14810.0539874466","15141.7911722073","13139.9093725669","13213.3677359032","14165.2316423563","15793.7713330385","15628.6369291334","15629.1878310939","","",
"Slovenia","SVN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8866.43563634565","8816.66200016242","8506.36443067983","9056.41112761158","9341.9886529219","8153.50774913483","8430.82458664031","9454.23731213293","11914.5636010776","13735.0855488281","14480.6645061133","15740.9771004425","18943.5564357527","21795.5336265915","19459.7800908211","18483.1943130261","19683.8082780752","17480.3159696549","18178.9540841856","18923.6038499819","15893.9281136731","16729.7333609421","18449.4448165419","20762.4857693358","20735.8331014797","20263.1422555065","","",
"Sweden","SWE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","4157.96911896461","4504.41120524435","5290.66159254945","6406.55004958178","7043.12495765184","8840.26061637764","9458.05349405548","9848.1623946552","10873.3906464953","12720.6897354837","14652.3004653622","13216.5889829895","11617.2451758374","10533.4301913095","10987.4640817208","11472.2147172045","15209.4879488234","18568.4214941906","20770.0460231675","21684.164708341","25594.2036230875","26549.8622260173","26857.8234657457","19728.4177741595","21542.2650835994","25324.2006783107","27552.5631212249","25230.9153573805","25546.4122290476","26248.8702358792","25023.0197661556","22913.7663452961","25126.8577069184","31994.0500672773","36301.6695472914","37182.0863604623","40447.9177628167","46861.4476614233","48899.0830112657","39740.0612140789","45163.4334984552","51687.1404145062","49435.5617499727","52094.1167092427","51086.3259045472","43365.3488552323","43644.7184320245","45603.2155282408","46249.2852580163","44513.9657708707","44552.0795523668","","",
"Eswatini","SWZ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1181.77100160532","1192.83916081956","1284.58466773543","1270.26684049998","1265.54230492631","1601.47240574626","1536.29735673726","1618.34068703005","1393.23333256677","1391.11683360812","1478.97292749736","1361.30025563526","1156.09866539893","1743.09862828177","2245.8850333966","2737.39156518682","2661.24682481083","2791.04467401066","2585.65821140239","2737.07317203043","3266.67957605877","3487.48509486631","3491.01172449625","3360.67279575354","3208.34342347955","2910.26706882444","2629.74755462393","2982.42993826151","3168.22376449139","2886.90560398556","2486.59942154951","","",
"Sint Maarten (Dutch part)","SXM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4646.61903405607","4550.03796384913","5477.58424765246","5841.05313211645","5916.33138608322","5871.71714151702","5721.59400856007","6304.17221774343","6546.67773145607","6496.62696868994","6280.02130315294","6557.77326059431","6532.16993503372","7029.52209084","9131.8717145414","9861.79470949278","10665.7805069082","9889.57501399725","8937.96077196068","7992.73642155918","9022.39916023422","9351.08042306783","9898.99786952965","12270.7525169898","12012.151275899","11995.5139089612","12025.4667957892","12734.9188407688","13584.7706364414","13527.7259064966","8556.45762617378","","",
"Syrian Arab Republic","SYR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4033.65154968416","4366.56740755785","4442.89823541549","4547.16664255442","5266.29403662478","6000.28068623838","6693.44474661009","7547.44030418787","8727.96491071925","9020.74456442085","9757.68732123473","2110.86947164295","1525.42310459056","761.953814696638","900.87783691846","738.474922961417","579.154688184817","763.839774917977","1006.19598097724","1037.69353730031","","","",
"Turks and Caicos Islands","TCA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22035.4860770384","23572.9717756356","24691.5029368723","22935.8426583412","23574.4478583916","24369.4419254213","","","",
"Chad","TCD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","192.555169449318","159.675129125658","139.54401395483","142.577566011408","159.549060150045","184.648664156126","179.065486408168","189.940717924537","238.42721922631","222.824058875752","260.898948242393","276.562761666746","265.734241381761","192.416117304984","149.444993059501","172.26041184286","185.137925229682","172.107033593784","191.690484619436","166.501937212066","141.482058906714","173.871345748029","185.801075993325","194.31154839648","223.507454827435","349.706270711156","378.119003007339","463.097401259086","508.280547637667","595.979987420306","654.774046845665","691.487556723941","692.001839825397","696.756476398544","731.155214217932","593.102378367644","523.023125969919","450.942333475967","509.998071296599","505.195085088658","451.047648586512","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","104.31571045827","108.770002293106","119.308817357067","145.32470415101","156.800756438589","171.143930249678","168.657151807928","190.60968606252","181.821305757003","193.848595319595","217.398389866442","234.134737859499","246.515270235602","256.131246895466","275.783501669149","299.671371371544","293.013524928464","275.277439734548","314.191088729271","344.740267581028","362.938109084059","398.014790269912","444.565167702354","487.876200632117","587.34259908139","714.438959389622","814.07209560923","850.587999745797","797.230771268918","904.961189314742","997.761844693347","1076.86538786754","1292.43857689957","1600.18230561413","1928.99215368407","2310.63216452335","2879.90681858952","3818.08621110201","4941.68512330161","5509.30217777418","6435.17169622348","7601.42541719469","4179.31464339407","4493.03691514821","4846.27808392713","4987.88753765075","5101.05167307961","5540.54984566124","6034.32300995524","6206.75473105878","6165.18994079456","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1412.4963526728","1401.05467914515","1237.41858029852","1429.0748559021","1577.72357902189","1655.52286465726","1681.53448193009","1503.26364309121","1638.64990636461","1648.41830503805","1857.27822583535","2274.37655677592","2970.23745234423","3739.72394396928","4501.4699116402","5866.93810892946","7209.54261236038","5689.42214874894","6682.74861359553","8024.78448669196","8363.65724348778","8822.37318546008","8285.29372786196","6559.11552138052","6235.7350451128","6907.35160096741","7097.21327215587","7182.7350691455","6882.68018690854","","",
"Togo","TGO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","113.453684235981","127.177402385219","145.628558301226","189.967790194098","208.841515878001","211.202385943731","233.970794305759","259.403764519753","272.492018703127","330.013960551359","259.669475904997","204.952687345808","186.669370854303","171.901525720157","183.737881762414","254.045399851532","294.430195191909","322.85727555647","309.081505126493","367.50540811574","346.428449814025","358.602140184155","253.947685245866","191.468768351024","247.548741390248","280.831863543539","281.440860942829","288.63033957865","286.800599413578","263.233871165912","255.166371878472","288.118876079384","339.476841788629","361.905516579444","352.615866932112","362.427495429114","379.642878322391","453.300513844154","441.748230849353","433.575405818302","478.010813634325","414.097370507007","485.67309514136","519.53527483135","487.625955619571","684.534601378371","709.0322322023","793.732637544404","788.34315262581","808.27514542991","","",
"Thailand","THA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","184.181706917752","197.77752917083","257.767868509963","319.980044293896","337.75192939058","375.072505241305","426.969123427926","505.482065346922","560.297298530244","638.811787914087","666.339400344347","682.484933480466","735.906539178374","743.761265574527","669.375742438511","724.150495628313","838.369689793202","1010.46834094679","1169.29477844887","1335.46500078063","1511.45714570184","1680.32383632308","1923.11409551015","2138.06748388292","2419.67806425509","2532.39109933121","1989.07423651726","1405.80340986144","1597.21477243661","1579.22698923454","1462.5073960961","1648.15100148868","1852.34357989139","2087.80946127047","2271.63697675978","2669.87731046703","3165.67506942341","3413.98696490844","3300.18159358984","3962.77206613845","4312.40079591905","4433.57477634818","4550.11241445456","4425.58794482246","4362.70070110834","4521.94428415775","4985.71504187905","5453.4104604717","5938.52267798078","5581.84644050525","","",
"Tajikistan","TJK","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","241.105506977541","309.80463125086","436.672613415169","610.646360111854","838.44595350748","743.792122148435","770.582976647258","887.19498511262","1041.2703840983","1131.71067314531","1183.22229641661","1039.69639771607","852.795091372369","911.556426031333","894.707976515322","887.556923634889","864.979978737239","","",
